VenueCode,Template Name,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort
6852,MACKYAUDITORIUM1,ORC3A,F,1,2722,A,1,6,16
6852,MACKYAUDITORIUM1,ORC3A,G,1,2723,A,1,7,16
6852,MACKYAUDITORIUM1,ORC3A,H,1,2724,A,1,8,16
6852,MACKYAUDITORIUM1,ORC3A,I,1,2725,A,1,9,16
6852,MACKYAUDITORIUM1,ORC3A,J,1,2726,A,1,10,16
6852,MACKYAUDITORIUM1,ORC3A,K,1,2727,A,1,11,16
6852,MACKYAUDITORIUM1,ORC3A,L,1,2728,A,1,12,16
6852,MACKYAUDITORIUM1,ORC3A,M,1,2729,A,1,13,16
6852,MACKYAUDITORIUM1,ORC3A,N,1,2730,A,1,14,16
6852,MACKYAUDITORIUM1,ORC3A,O,1,2731,A,1,15,16
6852,MACKYAUDITORIUM1,ORC3A,P,1,2732,A,1,16,16
6852,MACKYAUDITORIUM1,ORC3A,Q,1,2733,A,1,17,16
6852,MACKYAUDITORIUM1,ORC3A,R,1,2734,A,1,18,16
6852,MACKYAUDITORIUM1,ORC3A,S,1,2735,A,1,19,16
6852,MACKYAUDITORIUM1,ORC3A,T,1,2736,A,1,20,16
