VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
2605,BenderArena1,103,K,8,685,A,0,11,8
2605,BenderArena1,103,K,9,689,A,0,11,9
2605,BenderArena1,103,K,10,693,A,0,11,10
2605,BenderArena1,103,K,11,697,A,0,11,11
2605,BenderArena1,103,K,12,701,A,1,11,12
2605,BenderArena1,103,L,1,705,A,1,12,1
2605,BenderArena1,103,L,2,709,A,0,12,2
2605,BenderArena1,103,L,3,713,A,0,12,3
2605,BenderArena1,103,L,4,717,A,0,12,4
2605,BenderArena1,103,L,5,721,A,0,12,5
2605,BenderArena1,103,L,6,725,A,0,12,6
2605,BenderArena1,103,L,7,729,A,0,12,7
2605,BenderArena1,103,L,8,733,A,0,12,8
2605,BenderArena1,103,L,9,737,A,0,12,9
2605,BenderArena1,103,L,10,741,A,0,12,10
2605,BenderArena1,103,L,11,745,A,0,12,11
2605,BenderArena1,103,L,12,749,A,1,12,12
2605,BenderArena1,103,M,1,753,A,1,13,1
2605,BenderArena1,103,M,2,757,A,0,13,2
2605,BenderArena1,103,M,3,761,A,0,13,3
2605,BenderArena1,103,M,4,765,A,0,13,4
2605,BenderArena1,103,M,5,769,A,0,13,5
2605,BenderArena1,103,M,6,773,A,0,13,6
2605,BenderArena1,103,M,7,777,A,0,13,7
2605,BenderArena1,103,M,8,781,A,0,13,8
2605,BenderArena1,103,M,9,785,A,0,13,9
2605,BenderArena1,103,M,10,789,A,0,13,10
2605,BenderArena1,103,M,11,793,A,0,13,11
2605,BenderArena1,103,M,12,797,A,1,13,12
2605,BenderArena1,104,A,1,78,A,1,1,1
2605,BenderArena1,104,A,2,74,A,0,1,2
2605,BenderArena1,104,A,3,70,A,0,1,3
2605,BenderArena1,104,A,4,66,A,0,1,4
2605,BenderArena1,104,A,5,62,A,0,1,5
2605,BenderArena1,104,A,6,58,A,0,1,6
2605,BenderArena1,104,A,7,54,A,0,1,7
2605,BenderArena1,104,A,8,50,A,0,1,8
2605,BenderArena1,104,A,9,46,A,0,1,9
2605,BenderArena1,104,A,10,42,A,0,1,10
2605,BenderArena1,104,A,11,38,A,0,1,11
2605,BenderArena1,104,A,12,34,A,1,1,12
2605,BenderArena1,104,B,1,126,A,1,2,1
2605,BenderArena1,104,B,2,122,A,0,2,2
2605,BenderArena1,104,B,3,118,A,0,2,3
2605,BenderArena1,104,B,4,114,A,0,2,4
2605,BenderArena1,104,B,5,110,A,0,2,5
2605,BenderArena1,104,B,6,106,A,0,2,6
2605,BenderArena1,104,B,7,102,A,0,2,7
2605,BenderArena1,104,B,8,98,A,0,2,8
2605,BenderArena1,104,B,9,94,A,0,2,9
2605,BenderArena1,104,B,10,90,A,0,2,10
2605,BenderArena1,104,B,11,86,A,0,2,11
2605,BenderArena1,104,B,12,82,A,1,2,12
2605,BenderArena1,104,C,1,174,A,1,3,1
2605,BenderArena1,104,C,2,170,A,0,3,2
2605,BenderArena1,104,C,3,166,A,0,3,3
2605,BenderArena1,104,C,4,162,A,0,3,4
2605,BenderArena1,104,C,5,158,A,0,3,5
2605,BenderArena1,104,C,6,154,A,0,3,6
2605,BenderArena1,104,C,7,150,A,0,3,7
2605,BenderArena1,104,C,8,146,A,0,3,8
2605,BenderArena1,104,C,9,142,A,0,3,9
2605,BenderArena1,104,C,10,138,A,0,3,10
2605,BenderArena1,104,C,11,134,A,0,3,11
2605,BenderArena1,104,C,12,130,A,1,3,12
2605,BenderArena1,104,D,1,222,A,1,4,1
2605,BenderArena1,104,D,2,218,A,0,4,2
2605,BenderArena1,104,D,3,214,A,0,4,3
2605,BenderArena1,104,D,4,210,A,0,4,4
2605,BenderArena1,104,D,5,206,A,0,4,5
2605,BenderArena1,104,D,6,202,A,0,4,6
2605,BenderArena1,104,D,7,198,A,0,4,7
2605,BenderArena1,104,D,8,194,A,0,4,8
2605,BenderArena1,104,D,9,190,A,0,4,9
2605,BenderArena1,104,D,10,186,A,0,4,10
2605,BenderArena1,104,D,11,182,A,0,4,11
2605,BenderArena1,104,D,12,178,A,1,4,12
2605,BenderArena1,104,E,1,270,A,1,5,1
2605,BenderArena1,104,E,2,266,A,0,5,2
2605,BenderArena1,104,E,3,262,A,0,5,3
2605,BenderArena1,104,E,4,258,A,0,5,4
2605,BenderArena1,104,E,5,254,A,0,5,5
2605,BenderArena1,104,E,6,250,A,0,5,6
2605,BenderArena1,104,E,7,246,A,0,5,7
2605,BenderArena1,104,E,8,242,A,0,5,8
2605,BenderArena1,104,E,9,238,A,0,5,9
2605,BenderArena1,104,E,10,234,A,0,5,10
2605,BenderArena1,104,E,11,230,A,0,5,11
2605,BenderArena1,104,E,12,226,A,1,5,12
2605,BenderArena1,104,F,1,318,A,1,6,1
2605,BenderArena1,104,F,2,314,A,0,6,2
2605,BenderArena1,104,F,3,310,A,0,6,3
2605,BenderArena1,104,F,4,306,A,0,6,4
2605,BenderArena1,104,F,5,302,A,0,6,5
2605,BenderArena1,104,F,6,298,A,0,6,6
2605,BenderArena1,104,F,7,294,A,0,6,7
2605,BenderArena1,104,F,8,290,A,0,6,8
2605,BenderArena1,104,F,9,286,A,0,6,9
2605,BenderArena1,104,F,10,282,A,0,6,10
2605,BenderArena1,104,F,11,278,A,0,6,11
2605,BenderArena1,104,F,12,274,A,1,6,12
2605,BenderArena1,104,G,1,510,A,1,7,1
2605,BenderArena1,104,G,2,506,A,0,7,2
2605,BenderArena1,104,G,3,502,A,0,7,3
2605,BenderArena1,104,G,4,498,A,0,7,4
2605,BenderArena1,104,G,5,494,A,0,7,5
2605,BenderArena1,104,G,6,490,A,0,7,6
2605,BenderArena1,104,G,7,486,A,0,7,7
2605,BenderArena1,104,G,8,482,A,0,7,8
2605,BenderArena1,104,G,9,478,A,0,7,9
2605,BenderArena1,104,G,10,474,A,0,7,10
2605,BenderArena1,104,G,11,470,A,0,7,11
2605,BenderArena1,104,G,12,466,A,1,7,12
2605,BenderArena1,104,H,1,558,A,1,8,1
2605,BenderArena1,104,H,2,554,A,0,8,2
2605,BenderArena1,104,H,3,550,A,0,8,3
2605,BenderArena1,104,H,4,546,A,0,8,4
2605,BenderArena1,104,H,5,542,A,0,8,5
2605,BenderArena1,104,H,6,538,A,0,8,6
2605,BenderArena1,104,H,7,534,A,0,8,7
2605,BenderArena1,104,H,8,530,A,0,8,8
2605,BenderArena1,104,H,9,526,A,0,8,9
2605,BenderArena1,104,H,10,522,A,0,8,10
2605,BenderArena1,104,H,11,518,A,0,8,11
2605,BenderArena1,104,H,12,514,A,1,8,12
2605,BenderArena1,104,I,1,606,A,1,9,1
2605,BenderArena1,104,I,2,602,A,0,9,2
2605,BenderArena1,104,I,3,598,A,0,9,3
2605,BenderArena1,104,I,4,594,A,0,9,4
2605,BenderArena1,104,I,5,590,A,0,9,5
2605,BenderArena1,104,I,6,586,A,0,9,6
2605,BenderArena1,104,I,7,582,A,0,9,7
2605,BenderArena1,104,I,8,578,A,0,9,8
2605,BenderArena1,104,I,9,574,A,0,9,9
2605,BenderArena1,104,I,10,570,A,0,9,10
2605,BenderArena1,104,I,11,566,A,0,9,11
2605,BenderArena1,104,I,12,562,A,1,9,12
2605,BenderArena1,104,J,1,654,A,1,10,1
2605,BenderArena1,104,J,2,650,A,0,10,2
2605,BenderArena1,104,J,3,646,A,0,10,3
2605,BenderArena1,104,J,4,642,A,0,10,4
2605,BenderArena1,104,J,5,638,A,0,10,5
2605,BenderArena1,104,J,6,634,A,0,10,6
2605,BenderArena1,104,J,7,630,A,0,10,7
2605,BenderArena1,104,J,8,626,A,0,10,8
2605,BenderArena1,104,J,9,622,A,0,10,9
2605,BenderArena1,104,J,10,618,A,0,10,10
2605,BenderArena1,104,J,11,614,A,0,10,11
2605,BenderArena1,104,J,12,610,A,1,10,12
2605,BenderArena1,104,K,1,702,A,1,11,1
2605,BenderArena1,104,K,2,698,A,0,11,2
2605,BenderArena1,104,K,3,694,A,0,11,3
2605,BenderArena1,104,K,4,690,A,0,11,4
2605,BenderArena1,104,K,5,686,A,0,11,5
2605,BenderArena1,104,K,6,682,A,0,11,6
2605,BenderArena1,104,K,7,678,A,0,11,7
2605,BenderArena1,104,K,8,674,A,0,11,8
2605,BenderArena1,104,K,9,670,A,0,11,9
2605,BenderArena1,104,K,10,666,A,0,11,10
2605,BenderArena1,104,K,11,662,A,0,11,11
2605,BenderArena1,104,K,12,658,A,1,11,12
2605,BenderArena1,104,L,1,750,A,1,12,1
2605,BenderArena1,104,L,2,746,A,0,12,2
2605,BenderArena1,104,L,3,742,A,0,12,3
2605,BenderArena1,104,L,4,738,A,0,12,4
2605,BenderArena1,104,L,5,734,A,0,12,5
2605,BenderArena1,104,L,6,730,A,0,12,6
2605,BenderArena1,104,L,7,726,A,0,12,7
2605,BenderArena1,104,L,8,722,A,0,12,8
2605,BenderArena1,104,L,9,718,A,0,12,9
2605,BenderArena1,104,L,10,714,A,0,12,10
2605,BenderArena1,104,L,11,710,A,0,12,11
2605,BenderArena1,104,L,12,706,A,1,12,12
2605,BenderArena1,104,M,1,798,A,1,13,1
2605,BenderArena1,104,M,2,794,A,0,13,2
2605,BenderArena1,104,M,3,790,A,0,13,3
2605,BenderArena1,104,M,4,786,A,0,13,4
2605,BenderArena1,104,M,5,782,A,0,13,5
2605,BenderArena1,104,M,6,778,A,0,13,6
2605,BenderArena1,104,M,7,774,A,0,13,7
2605,BenderArena1,104,M,8,770,A,0,13,8
2605,BenderArena1,104,M,9,766,A,0,13,9
2605,BenderArena1,104,M,10,762,A,0,13,10
2605,BenderArena1,104,M,11,758,A,0,13,11
2605,BenderArena1,104,M,12,754,A,1,13,12
